"id" ,"cnt","dteday"    ,"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
4093 ,145  ,"2011-06-24",3       ,0   ,6     ,10  ,0        ,5        ,1           ,1           ,0.8   ,0.7273 ,0.43 ,0.2836
6461 ,140  ,"2011-10-01",4       ,0   ,10    ,18  ,0        ,6        ,0           ,3           ,0.38  ,0.3939 ,0.87 ,0.2239
2121 ,5    ,"2011-04-03",2       ,0   ,4     ,5   ,0        ,0        ,0           ,1           ,0.28  ,0.2727 ,0.65 ,0.2239
11383,184  ,"2012-04-24",2       ,1   ,4     ,11  ,0        ,2        ,1           ,1           ,0.46  ,0.4545 ,0.31 ,0.3881
7946 ,411  ,"2011-12-02",4       ,0   ,12    ,17  ,0        ,5        ,1           ,1           ,0.42  ,0.4242 ,0.38 ,0
6163 ,420  ,"2011-09-19",3       ,0   ,9     ,8   ,0        ,1        ,1           ,2           ,0.52  ,0.5    ,0.77 ,0.1343
13753,49   ,"2012-08-01",3       ,1   ,8     ,5   ,0        ,3        ,1           ,2           ,0.64  ,0.5909 ,0.78 ,0.1343
12851,487  ,"2012-06-24",3       ,1   ,6     ,15  ,0        ,0        ,0           ,1           ,0.86  ,0.7424 ,0.28 ,0.2239
870  ,83   ,"2011-02-08",1       ,0   ,2     ,16  ,0        ,2        ,1           ,1           ,0.22  ,0.1818 ,0.35 ,0.5224
2959 ,10   ,"2011-05-08",2       ,0   ,5     ,4   ,0        ,0        ,0           ,1           ,0.42  ,0.4242 ,0.82 ,0
7847 ,143  ,"2011-11-28",4       ,0   ,11    ,14  ,0        ,1        ,1           ,1           ,0.6   ,0.6212 ,0.56 ,0
308  ,70   ,"2011-01-14",1       ,0   ,1     ,7   ,0        ,5        ,1           ,1           ,0.1   ,0.1212 ,0.74 ,0.1642
8550 ,26   ,"2011-12-27",1       ,0   ,12    ,23  ,0        ,2        ,1           ,1           ,0.3   ,0.303  ,0.93 ,0.1343
4102 ,385  ,"2011-06-24",3       ,0   ,6     ,19  ,0        ,5        ,1           ,1           ,0.74  ,0.6515 ,0.4  ,0.2239
9560 ,98   ,"2012-02-08",1       ,1   ,2     ,6   ,0        ,3        ,1           ,2           ,0.24  ,0.2879 ,0.7  ,0
8286 ,102  ,"2011-12-16",4       ,0   ,12    ,21  ,0        ,5        ,1           ,2           ,0.32  ,0.3182 ,0.45 ,0.1642
6419 ,60   ,"2011-09-30",4       ,0   ,9     ,0   ,0        ,5        ,1           ,1           ,0.52  ,0.5    ,0.83 ,0.1045
3499 ,309  ,"2011-05-30",2       ,0   ,5     ,16  ,1        ,1        ,0           ,1           ,0.88  ,0.7879 ,0.37 ,0.2836
6883 ,202  ,"2011-10-19",4       ,0   ,10    ,9   ,0        ,3        ,1           ,3           ,0.52  ,0.5    ,0.88 ,0.4925
13563,516  ,"2012-07-24",3       ,1   ,7     ,7   ,0        ,2        ,1           ,1           ,0.7   ,0.6667 ,0.74 ,0.1642
6213 ,133  ,"2011-09-21",3       ,0   ,9     ,10  ,0        ,3        ,1           ,2           ,0.6   ,0.5455 ,0.88 ,0
5123 ,121  ,"2011-08-06",3       ,0   ,8     ,8   ,0        ,6        ,0           ,1           ,0.68  ,0.6364 ,0.83 ,0.1642
11173,623  ,"2012-04-15",2       ,1   ,4     ,17  ,0        ,0        ,0           ,1           ,0.7   ,0.6364 ,0.42 ,0.3284
11682,157  ,"2012-05-06",2       ,1   ,5     ,22  ,0        ,0        ,0           ,1           ,0.56  ,0.5303 ,0.73 ,0.1642
4330 ,36   ,"2011-07-04",3       ,0   ,7     ,7   ,1        ,1        ,0           ,1           ,0.66  ,0.6061 ,0.83 ,0.1343
15279,593  ,"2012-10-03",4       ,1   ,10    ,19  ,0        ,3        ,1           ,1           ,0.7   ,0.6515 ,0.65 ,0
11266,237  ,"2012-04-19",2       ,1   ,4     ,14  ,0        ,4        ,1           ,1           ,0.58  ,0.5455 ,0.43 ,0
10400,188  ,"2012-03-14",1       ,1   ,3     ,10  ,0        ,3        ,1           ,1           ,0.56  ,0.5303 ,0.56 ,0.1045
13216,447  ,"2012-07-09",3       ,1   ,7     ,20  ,0        ,1        ,1           ,2           ,0.74  ,0.6818 ,0.55 ,0.1045
12823,516  ,"2012-06-23",3       ,1   ,6     ,11  ,0        ,6        ,0           ,1           ,0.76  ,0.6818 ,0.48 ,0.2239
2696 ,17   ,"2011-04-27",2       ,0   ,4     ,5   ,0        ,3        ,1           ,2           ,0.56  ,0.5303 ,0.94 ,0.2537
13264,483  ,"2012-07-11",3       ,1   ,7     ,20  ,0        ,3        ,1           ,1           ,0.74  ,0.6667 ,0.51 ,0.1642
8960 ,3    ,"2012-01-14",1       ,1   ,1     ,4   ,0        ,6        ,0           ,1           ,0.14  ,0.1515 ,0.5  ,0.1343
2550 ,7    ,"2011-04-21",2       ,0   ,4     ,3   ,0        ,4        ,1           ,2           ,0.46  ,0.4545 ,0.51 ,0.4627
13436,66   ,"2012-07-19",3       ,1   ,7     ,0   ,0        ,4        ,1           ,1           ,0.74  ,0.697  ,0.66 ,0.0896
9786 ,307  ,"2012-02-17",1       ,1   ,2     ,16  ,0        ,5        ,1           ,1           ,0.42  ,0.4242 ,0.32 ,0.2985
1829 ,78   ,"2011-03-21",2       ,0   ,3     ,22  ,0        ,1        ,1           ,1           ,0.46  ,0.4545 ,0.88 ,0.2239
3335 ,310  ,"2011-05-23",2       ,0   ,5     ,20  ,0        ,1        ,1           ,1           ,0.64  ,0.5758 ,0.83 ,0.2239
9308 ,290  ,"2012-01-28",1       ,1   ,1     ,17  ,0        ,6        ,0           ,1           ,0.42  ,0.4242 ,0.44 ,0.3881
3052 ,17   ,"2011-05-12",2       ,0   ,5     ,1   ,0        ,4        ,1           ,1           ,0.46  ,0.4545 ,0.88 ,0.2239
16861,294  ,"2012-12-10",4       ,1   ,12    ,7   ,0        ,1        ,1           ,2           ,0.38  ,0.3939 ,0.94 ,0.2537
5807 ,189  ,"2011-09-04",3       ,0   ,9     ,9   ,0        ,0        ,0           ,1           ,0.66  ,0.6061 ,0.78 ,0.1642
7348 ,425  ,"2011-11-07",4       ,0   ,11    ,18  ,0        ,1        ,1           ,1           ,0.46  ,0.4545 ,0.59 ,0.1045
15220,784  ,"2012-10-01",4       ,1   ,10    ,8   ,0        ,1        ,1           ,2           ,0.46  ,0.4545 ,0.77 ,0.1045
4272 ,218  ,"2011-07-01",3       ,0   ,7     ,21  ,0        ,5        ,1           ,1           ,0.7   ,0.6364 ,0.45 ,0.194
16371,259  ,"2012-11-19",4       ,1   ,11    ,20  ,0        ,1        ,1           ,2           ,0.38  ,0.3939 ,0.62 ,0.2537
8872 ,140  ,"2012-01-10",1       ,1   ,1     ,12  ,0        ,2        ,1           ,1           ,0.42  ,0.4242 ,0.38 ,0.2985
16505,139  ,"2012-11-25",4       ,1   ,11    ,10  ,0        ,0        ,0           ,1           ,0.24  ,0.2273 ,0.48 ,0.2537
15236,31   ,"2012-10-02",4       ,1   ,10    ,0   ,0        ,2        ,1           ,2           ,0.56  ,0.5303 ,0.73 ,0
12166,61   ,"2012-05-27",2       ,1   ,5     ,2   ,0        ,0        ,0           ,1           ,0.64  ,0.6061 ,0.73 ,0.2239
4518 ,8    ,"2011-07-12",3       ,0   ,7     ,3   ,0        ,2        ,1           ,2           ,0.7   ,0.6667 ,0.79 ,0
415  ,90   ,"2011-01-19",1       ,0   ,1     ,7   ,0        ,3        ,1           ,2           ,0.24  ,0.2576 ,0.92 ,0.1045
12490,593  ,"2012-06-09",2       ,1   ,6     ,14  ,0        ,6        ,0           ,1           ,0.82  ,0.697  ,0.23 ,0.194
9506 ,42   ,"2012-02-05",1       ,1   ,2     ,23  ,0        ,0        ,0           ,1           ,0.24  ,0.2424 ,0.7  ,0.1343
13290,318  ,"2012-07-12",3       ,1   ,7     ,22  ,0        ,4        ,1           ,1           ,0.72  ,0.6667 ,0.51 ,0.1642
3286 ,301  ,"2011-05-21",2       ,0   ,5     ,19  ,0        ,6        ,0           ,1           ,0.68  ,0.6364 ,0.47 ,0.1642
7776 ,272  ,"2011-11-25",4       ,0   ,11    ,14  ,0        ,5        ,1           ,1           ,0.52  ,0.5    ,0.39 ,0.2239
1946 ,85   ,"2011-03-26",2       ,0   ,3     ,20  ,0        ,6        ,0           ,2           ,0.28  ,0.2727 ,0.45 ,0.2537
11831,28   ,"2012-05-13",2       ,1   ,5     ,3   ,0        ,0        ,0           ,2           ,0.54  ,0.5152 ,0.64 ,0.1343
16657,249  ,"2012-12-01",4       ,1   ,12    ,19  ,0        ,6        ,0           ,2           ,0.32  ,0.3485 ,0.81 ,0
2084 ,167  ,"2011-04-01",2       ,0   ,4     ,16  ,0        ,5        ,1           ,1           ,0.34  ,0.303  ,0.46 ,0.4179
2323 ,235  ,"2011-04-11",2       ,0   ,4     ,16  ,0        ,1        ,1           ,1           ,0.74  ,0.6667 ,0.48 ,0.5224
2467 ,343  ,"2011-04-17",2       ,0   ,4     ,16  ,0        ,0        ,0           ,1           ,0.54  ,0.5152 ,0.3  ,0.3582
16152,501  ,"2012-11-10",4       ,1   ,11    ,17  ,0        ,6        ,0           ,1           ,0.5   ,0.4848 ,0.45 ,0.194
5153 ,322  ,"2011-08-07",3       ,0   ,8     ,14  ,0        ,0        ,0           ,1           ,0.86  ,0.803  ,0.47 ,0.194
8883 ,41   ,"2012-01-10",1       ,1   ,1     ,23  ,0        ,2        ,1           ,1           ,0.26  ,0.2727 ,0.81 ,0.1045
11700,388  ,"2012-05-07",2       ,1   ,5     ,16  ,0        ,1        ,1           ,2           ,0.6   ,0.6212 ,0.53 ,0.3881
2053 ,132  ,"2011-03-31",2       ,0   ,3     ,9   ,0        ,4        ,1           ,3           ,0.26  ,0.2424 ,0.93 ,0.2537
14992,369  ,"2012-09-21",3       ,1   ,9     ,20  ,0        ,5        ,1           ,1           ,0.62  ,0.6061 ,0.69 ,0.194
76   ,94   ,"2011-01-04",1       ,0   ,1     ,7   ,0        ,2        ,1           ,1           ,0.12  ,0.1515 ,0.74 ,0.1343
10396,121  ,"2012-03-14",1       ,1   ,3     ,6   ,0        ,3        ,1           ,1           ,0.44  ,0.4394 ,0.82 ,0.0896
4392 ,241  ,"2011-07-06",3       ,0   ,7     ,21  ,0        ,3        ,1           ,1           ,0.7   ,0.6667 ,0.79 ,0.194
1233 ,79   ,"2011-02-24",1       ,0   ,2     ,11  ,0        ,4        ,1           ,2           ,0.32  ,0.2879 ,0.57 ,0.3881
16730,306  ,"2012-12-04",4       ,1   ,12    ,20  ,0        ,2        ,1           ,2           ,0.5   ,0.4848 ,0.63 ,0.2239
4397 ,8    ,"2011-07-07",3       ,0   ,7     ,2   ,0        ,4        ,1           ,1           ,0.66  ,0.5909 ,0.89 ,0.194
9427 ,229  ,"2012-02-02",1       ,1   ,2     ,16  ,0        ,4        ,1           ,1           ,0.46  ,0.4545 ,0.55 ,0.2836
5519 ,268  ,"2011-08-22",3       ,0   ,8     ,20  ,0        ,1        ,1           ,1           ,0.66  ,0.6212 ,0.34 ,0.194
17023,15   ,"2012-12-17",4       ,1   ,12    ,1   ,0        ,1        ,1           ,2           ,0.38  ,0.3939 ,0.87 ,0.1045
14399,4    ,"2012-08-28",3       ,1   ,8     ,3   ,0        ,2        ,1           ,1           ,0.66  ,0.5909 ,0.89 ,0.1343
16977,23   ,"2012-12-15",4       ,1   ,12    ,3   ,0        ,6        ,0           ,2           ,0.24  ,0.2879 ,0.81 ,0
1347 ,124  ,"2011-03-01",1       ,0   ,3     ,9   ,0        ,2        ,1           ,1           ,0.22  ,0.197  ,0.55 ,0.4179
7188 ,4    ,"2011-11-01",4       ,0   ,11    ,2   ,0        ,2        ,1           ,2           ,0.36  ,0.3485 ,0.81 ,0.1642
13367,6    ,"2012-07-16",3       ,1   ,7     ,3   ,0        ,1        ,1           ,1           ,0.68  ,0.6364 ,0.79 ,0.0896
11024,223  ,"2012-04-09",2       ,1   ,4     ,11  ,0        ,1        ,1           ,1           ,0.52  ,0.5    ,0.27 ,0.4179
9919 ,326  ,"2012-02-23",1       ,1   ,2     ,7   ,0        ,4        ,1           ,1           ,0.36  ,0.3485 ,0.81 ,0.2239
15152,380  ,"2012-09-28",4       ,1   ,9     ,12  ,0        ,5        ,1           ,2           ,0.7   ,0.6515 ,0.54 ,0.2537
16696,136  ,"2012-12-03",4       ,1   ,12    ,10  ,0        ,1        ,1           ,1           ,0.44  ,0.4394 ,0.77 ,0.1343
8026 ,16   ,"2011-12-06",4       ,0   ,12    ,1   ,0        ,2        ,1           ,2           ,0.46  ,0.4545 ,0.88 ,0.2985
8353 ,208  ,"2011-12-19",4       ,0   ,12    ,16  ,0        ,1        ,1           ,1           ,0.4   ,0.4091 ,0.4  ,0.2537
4642 ,50   ,"2011-07-17",3       ,0   ,7     ,7   ,0        ,0        ,0           ,1           ,0.64  ,0.6061 ,0.73 ,0.1642
7809 ,69   ,"2011-11-26",4       ,0   ,11    ,23  ,0        ,6        ,0           ,1           ,0.36  ,0.3788 ,0.81 ,0
16613,130  ,"2012-11-29",4       ,1   ,11    ,23  ,0        ,4        ,1           ,1           ,0.28  ,0.3182 ,0.61 ,0
15756,541  ,"2012-10-23",4       ,1   ,10    ,16  ,0        ,2        ,1           ,1           ,0.68  ,0.6364 ,0.44 ,0.0896
534  ,102  ,"2011-01-24",1       ,0   ,1     ,9   ,0        ,1        ,1           ,1           ,0.06  ,0.1515 ,0.41 ,0
4595 ,564  ,"2011-07-15",3       ,0   ,7     ,8   ,0        ,5        ,1           ,1           ,0.64  ,0.6061 ,0.65 ,0.2537
8320 ,12   ,"2011-12-18",4       ,0   ,12    ,7   ,0        ,0        ,0           ,1           ,0.2   ,0.2121 ,0.59 ,0.1642
4949 ,42   ,"2011-07-30",3       ,0   ,7     ,2   ,0        ,6        ,0           ,1           ,0.76  ,0.697  ,0.55 ,0.1045
7390 ,180  ,"2011-11-09",4       ,0   ,11    ,12  ,0        ,3        ,1           ,1           ,0.5   ,0.4848 ,0.51 ,0.1642
11336,61   ,"2012-04-22",2       ,1   ,4     ,12  ,0        ,0        ,0           ,3           ,0.38  ,0.3939 ,0.87 ,0.3284
1329 ,35   ,"2011-02-28",1       ,0   ,2     ,15  ,0        ,1        ,1           ,3           ,0.42  ,0.4242 ,1    ,0.2985
7963 ,195  ,"2011-12-03",4       ,0   ,12    ,10  ,0        ,6        ,0           ,1           ,0.32  ,0.3333 ,0.61 ,0.1343
10285,178  ,"2012-03-09",1       ,1   ,3     ,14  ,0        ,5        ,1           ,1           ,0.42  ,0.4242 ,0.28 ,0.4627
12028,270  ,"2012-05-21",2       ,1   ,5     ,8   ,0        ,1        ,1           ,3           ,0.56  ,0.5303 ,0.88 ,0.2537
464  ,217  ,"2011-01-21",1       ,0   ,1     ,8   ,0        ,5        ,1           ,1           ,0.2   ,0.1818 ,0.47 ,0.3284
13727,6    ,"2012-07-31",3       ,1   ,7     ,3   ,0        ,2        ,1           ,1           ,0.66  ,0.6061 ,0.83 ,0.0896
7651 ,138  ,"2011-11-20",4       ,0   ,11    ,9   ,0        ,0        ,0           ,1           ,0.44  ,0.4394 ,0.72 ,0.1642
15161,237  ,"2012-09-28",4       ,1   ,9     ,21  ,0        ,5        ,1           ,3           ,0.6   ,0.6212 ,0.53 ,0.194
9503 ,50   ,"2012-02-05",1       ,1   ,2     ,20  ,0        ,0        ,0           ,1           ,0.28  ,0.2727 ,0.56 ,0.194
10479,648  ,"2012-03-17",1       ,1   ,3     ,17  ,0        ,6        ,0           ,1           ,0.64  ,0.6212 ,0.5  ,0.1343
1990 ,241  ,"2011-03-28",2       ,0   ,3     ,18  ,0        ,1        ,1           ,1           ,0.32  ,0.303  ,0.21 ,0.2836
13357,436  ,"2012-07-15",3       ,1   ,7     ,17  ,0        ,0        ,0           ,1           ,0.8   ,0.7727 ,0.59 ,0.4925
4789 ,198  ,"2011-07-23",3       ,0   ,7     ,10  ,0        ,6        ,0           ,1           ,0.86  ,0.7879 ,0.41 ,0.2239
2332 ,13   ,"2011-04-12",2       ,0   ,4     ,1   ,0        ,2        ,1           ,2           ,0.62  ,0.6212 ,0.5  ,0.0896
12977,236  ,"2012-06-29",3       ,1   ,6     ,21  ,0        ,5        ,1           ,2           ,0.86  ,0.8333 ,0.53 ,0.194
9234 ,155  ,"2012-01-25",1       ,1   ,1     ,15  ,0        ,3        ,1           ,1           ,0.36  ,0.3788 ,0.46 ,0
11478,291  ,"2012-04-28",2       ,1   ,4     ,10  ,0        ,6        ,0           ,2           ,0.38  ,0.3939 ,0.4  ,0.1642
14142,231  ,"2012-08-17",3       ,1   ,8     ,10  ,0        ,5        ,1           ,1           ,0.74  ,0.2424 ,0.55 ,0.1642
3218 ,59   ,"2011-05-18",2       ,0   ,5     ,23  ,0        ,3        ,1           ,1           ,0.52  ,0.5    ,0.94 ,0.0896
14125,897  ,"2012-08-16",3       ,1   ,8     ,17  ,0        ,4        ,1           ,1           ,0.82  ,0.7273 ,0.34 ,0.194
14744,316  ,"2012-09-11",3       ,1   ,9     ,12  ,0        ,2        ,1           ,1           ,0.64  ,0.6212 ,0.33 ,0
7327 ,88   ,"2011-11-06",4       ,0   ,11    ,21  ,0        ,0        ,0           ,1           ,0.36  ,0.3636 ,0.81 ,0.0896
15750,221  ,"2012-10-23",4       ,1   ,10    ,10  ,0        ,2        ,1           ,1           ,0.54  ,0.5152 ,0.6  ,0
1303 ,125  ,"2011-02-27",1       ,0   ,2     ,11  ,0        ,0        ,0           ,1           ,0.36  ,0.3485 ,0.62 ,0.1343
2123 ,33   ,"2011-04-03",2       ,0   ,4     ,7   ,0        ,0        ,0           ,1           ,0.32  ,0.303  ,0.57 ,0.2239
8384 ,53   ,"2011-12-20",4       ,0   ,12    ,23  ,0        ,2        ,1           ,2           ,0.38  ,0.3939 ,0.62 ,0
11692,639  ,"2012-05-07",2       ,1   ,5     ,8   ,0        ,1        ,1           ,2           ,0.5   ,0.4848 ,0.82 ,0.194
6634 ,142  ,"2011-10-08",4       ,0   ,10    ,23  ,0        ,6        ,0           ,1           ,0.48  ,0.4697 ,0.88 ,0
7546 ,31   ,"2011-11-16",4       ,0   ,11    ,0   ,0        ,3        ,1           ,2           ,0.46  ,0.4545 ,0.94 ,0
14262,225  ,"2012-08-22",3       ,1   ,8     ,10  ,0        ,3        ,1           ,1           ,0.7   ,0.6515 ,0.61 ,0.0896
13580,66   ,"2012-07-25",3       ,1   ,7     ,0   ,0        ,3        ,1           ,1           ,0.72  ,0.6667 ,0.58 ,0.2985
16577,161  ,"2012-11-28",4       ,1   ,11    ,10  ,0        ,3        ,1           ,1           ,0.3   ,0.3182 ,0.49 ,0.1045
5548 ,24   ,"2011-08-24",3       ,0   ,8     ,1   ,0        ,3        ,1           ,1           ,0.6   ,0.6061 ,0.6  ,0.1045
784  ,17   ,"2011-02-05",1       ,0   ,2     ,2   ,0        ,6        ,0           ,2           ,0.24  ,0.2424 ,0.75 ,0.1642
12570,207  ,"2012-06-12",2       ,1   ,6     ,22  ,0        ,2        ,1           ,1           ,0.66  ,0.5909 ,0.94 ,0.1045
5753 ,8    ,"2011-09-02",3       ,0   ,9     ,3   ,0        ,5        ,1           ,2           ,0.6   ,0.5606 ,0.83 ,0.1642
13518,379  ,"2012-07-22",3       ,1   ,7     ,10  ,0        ,0        ,0           ,2           ,0.66  ,0.6212 ,0.74 ,0
1382 ,95   ,"2011-03-02",1       ,0   ,3     ,20  ,0        ,3        ,1           ,1           ,0.36  ,0.3333 ,0.29 ,0.4179
15681,714  ,"2012-10-20",4       ,1   ,10    ,13  ,0        ,6        ,0           ,1           ,0.56  ,0.5303 ,0.43 ,0.1642
702  ,54   ,"2011-02-01",1       ,0   ,2     ,14  ,0        ,2        ,1           ,2           ,0.22  ,0.2576 ,0.8  ,0.0896
9230 ,157  ,"2012-01-25",1       ,1   ,1     ,11  ,0        ,3        ,1           ,2           ,0.3   ,0.2727 ,0.61 ,0.2985
13685,226  ,"2012-07-29",3       ,1   ,7     ,9   ,0        ,0        ,0           ,1           ,0.72  ,0.6818 ,0.62 ,0.2537
8955 ,65   ,"2012-01-13",1       ,1   ,1     ,23  ,0        ,5        ,1           ,1           ,0.18  ,0.1818 ,0.47 ,0.194
12383,5    ,"2012-06-05",2       ,1   ,6     ,3   ,0        ,2        ,1           ,3           ,0.5   ,0.4848 ,0.82 ,0.194
762  ,1    ,"2011-02-04",1       ,0   ,2     ,3   ,0        ,5        ,1           ,2           ,0.14  ,0.1667 ,0.63 ,0.1045
5872 ,2    ,"2011-09-07",3       ,0   ,9     ,3   ,0        ,3        ,1           ,3           ,0.56  ,0.5303 ,0.94 ,0.1343
15176,682  ,"2012-09-29",4       ,1   ,9     ,12  ,0        ,6        ,0           ,1           ,0.62  ,0.6212 ,0.41 ,0.2985
15187,196  ,"2012-09-29",4       ,1   ,9     ,23  ,0        ,6        ,0           ,1           ,0.5   ,0.4848 ,0.59 ,0.0896
3028 ,20   ,"2011-05-11",2       ,0   ,5     ,1   ,0        ,3        ,1           ,2           ,0.5   ,0.4848 ,0.59 ,0.1045
14816,409  ,"2012-09-14",3       ,1   ,9     ,12  ,0        ,5        ,1           ,2           ,0.7   ,0.6515 ,0.54 ,0.194
7071 ,15   ,"2011-10-27",4       ,0   ,10    ,5   ,0        ,4        ,1           ,3           ,0.48  ,0.4697 ,0.88 ,0.0896
16580,214  ,"2012-11-28",4       ,1   ,11    ,13  ,0        ,3        ,1           ,1           ,0.34  ,0.3333 ,0.42 ,0.194
13107,343  ,"2012-07-05",3       ,1   ,7     ,7   ,0        ,4        ,1           ,1           ,0.76  ,0.697  ,0.55 ,0
9272 ,24   ,"2012-01-27",1       ,1   ,1     ,5   ,0        ,5        ,1           ,2           ,0.42  ,0.4242 ,0.94 ,0.3284
13250,185  ,"2012-07-11",3       ,1   ,7     ,6   ,0        ,3        ,1           ,1           ,0.64  ,0.5758 ,0.89 ,0.1343
6449 ,19   ,"2011-10-01",4       ,0   ,10    ,6   ,0        ,6        ,0           ,1           ,0.42  ,0.4242 ,0.67 ,0.3284
10576,779  ,"2012-03-21",2       ,1   ,3     ,18  ,0        ,3        ,1           ,1           ,0.6   ,0.5909 ,0.69 ,0
14952,6    ,"2012-09-20",3       ,1   ,9     ,4   ,0        ,4        ,1           ,1           ,0.44  ,0.4394 ,0.77 ,0.1045
8269 ,5    ,"2011-12-16",4       ,0   ,12    ,4   ,0        ,5        ,1           ,2           ,0.5   ,0.4848 ,0.59 ,0.194
1368 ,40   ,"2011-03-02",1       ,0   ,3     ,6   ,0        ,3        ,1           ,1           ,0.22  ,0.2121 ,0.55 ,0.2537
3683 ,477  ,"2011-06-07",2       ,0   ,6     ,8   ,0        ,2        ,1           ,2           ,0.68  ,0.6364 ,0.61 ,0.1343
16191,540  ,"2012-11-12",4       ,1   ,11    ,8   ,1        ,1        ,0           ,1           ,0.42  ,0.4242 ,0.82 ,0.1642
5321 ,370  ,"2011-08-14",3       ,0   ,8     ,14  ,0        ,0        ,0           ,1           ,0.74  ,0.697  ,0.7  ,0.194
17367,157  ,"2012-12-31",1       ,1   ,12    ,11  ,0        ,1        ,1           ,2           ,0.22  ,0.2273 ,0.6  ,0.194
7038 ,248  ,"2011-10-25",4       ,0   ,10    ,20  ,0        ,2        ,1           ,1           ,0.46  ,0.4545 ,0.67 ,0.1045
13496,457  ,"2012-07-21",3       ,1   ,7     ,12  ,0        ,6        ,0           ,3           ,0.6   ,0.5606 ,0.83 ,0.2239
10209,129  ,"2012-03-06",1       ,1   ,3     ,10  ,0        ,2        ,1           ,1           ,0.24  ,0.2576 ,0.44 ,0
3049 ,146  ,"2011-05-11",2       ,0   ,5     ,22  ,0        ,3        ,1           ,1           ,0.5   ,0.4848 ,0.72 ,0.2537
186  ,25   ,"2011-01-09",1       ,0   ,1     ,0   ,0        ,0        ,0           ,1           ,0.1   ,0.0758 ,0.42 ,0.3881
